,movie_title,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes,Romance,Adventure,History,Fantasy,Horror,Sci-Fi,Comedy,Action,Sport,Music,Animation,War,Drama,Musical,Western,Documentary,Biography,Family,Thriller,Mystery,Crime
59,X-Men: Apocalypse ,0.48645320197044334,0.3651877133105802,0.0,0.043478260869565216,0.053125,0.2037913684381338,0.0877986106754759,0.07565361716382683,0.13953488372093023,0.13309044149164168,1.0,0.4,0.5933318422167548,1.0,0.0948905109489051,0.7402597402597401,0.15472779369627507,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,The Dark Knight ,0.7931034482758621,0.3924914675767918,0.9565217391304348,0.4782608695652174,0.0359375,0.701264629447398,0.991954393037517,0.08801486151081875,0.0,1.0,1.0,0.4,0.6166652611059574,0.9,0.0948905109489051,0.9610389610389609,0.10601719197707736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
61,Up ,0.5012315270935961,0.20136518771331058,0.0,0.011391304347826087,0.0015625,0.3852424343365125,0.393878473755165,0.004012303381907329,0.023255813953488372,0.15066438062580367,1.0,0.2,0.5833318055499537,0.9125,0.00618978102189781,0.8701298701298702,0.07736389684813753,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
62,Monsters vs. Aliens ,0.2684729064039409,0.1945392491467577,0.0004782608695652174,0.019956521739130435,0.0015625,0.26078906443267924,0.06778016999044825,0.003927032418193169,0.046511627906976744,0.039862837548221175,1.0,0.2,0.5833318055499537,0.9125,0.007102189781021897,0.6363636363636364,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
63,Iron Man ,0.5972906403940886,0.3037542662116041,0.17391304347826086,0.17391304347826086,0.0328125,0.4185342854170096,0.4120842116725512,0.0597688547805034,0.06976744186046512,0.22588941277325333,1.0,0.4,0.4666647111039407,0.9,0.08759124087591241,0.8181818181818181,0.02865329512893983,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,Hugo ,0.8386699507389163,0.3037542662116041,0.7391304347826086,0.043478260869565216,0.0265625,0.09706626126384228,0.14517660092487492,0.05484293393023008,0.0,0.1450921560222889,1.0,0.2,0.5666650777719519,0.9375,0.11678832116788321,0.7662337662337662,0.12034383954154727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
65,Wild Wild West ,0.10344827586206896,0.2354948805460751,0.00817391304347826,0.025304347826086957,0.015625,0.149564675396857,0.07668567154038901,0.024165182038280573,0.046511627906976744,0.13866266609515646,1.0,0.4,0.5666650777719519,0.7875,0.029197080291970802,0.4155844155844155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
66,The Mummy: Tomb of the Dragon Emperor ,0.32389162561576357,0.25597269624573377,0.015521739130434782,0.025869565217391303,0.0078125,0.13435209847837662,0.06977692452457239,0.013903735172749836,0.046511627906976744,0.10715816545220745,1.0,0.4,0.4833314388819426,0.9,0.021897810218978103,0.46753246753246747,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
67,Suicide Squad ,0.5135467980295566,0.2935153583617747,0.01965217391304348,0.014304347826086956,0.015625,0.21181510903757936,0.07040719825866908,0.017186667275744978,0.18604651162790697,0.20788684097728247,1.0,0.4,0.5833318055499537,1.0,0.0024525547445255476,0.6883116883116883,0.22922636103151864,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Evan Almighty ,0.22783251231527094,0.20136518771331058,0.012739130434782609,0.30434782608695654,0.1359375,0.13187154326466988,0.06810329624285838,0.1644755074383689,0.0,0.05486498071153022,1.0,0.2,0.5833318055499537,0.8875,0.08029197080291971,0.49350649350649345,0.0057306590257879654,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
69,Edge of Tomorrow ,0.7192118226600985,0.2593856655290102,0.009478260869565217,0.022130434782608694,0.015625,0.1317398031958611,0.2554224254353623,0.019265147016277618,0.023255813953488372,0.15859408486926704,1.0,0.4,0.5933318422167548,0.975,0.006233576642335766,0.8181818181818181,0.22063037249283668,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,Waterworld ,0.11083743842364532,0.47440273037542663,0.0025217391304347826,0.0026086956521739132,0.0011109375,0.11603539791441568,0.08540652951752398,0.001528786563732432,0.0,0.06600942991855979,1.0,0.4,0.5833318055499537,0.7375,0.00043795620437956203,0.5844155844155844,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
71,G.I. Joe: The Rise of Cobra ,0.3066502463054187,0.2764505119453925,0.009043478260869564,0.024782608695652172,0.0359375,0.19745681956886277,0.10330334453425434,0.04063009151401641,0.09302325581395349,0.11423060437205315,1.0,0.4,0.5833318055499537,0.9125,0.014598540145985401,0.5454545454545453,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
72,Inside Out ,0.6588669950738916,0.19795221843003413,0.0,0.016695652173913042,0.0015625,0.4687064470401531,0.2042773393808049,0.004482816378115816,0.023255813953488372,0.16545220745820832,1.0,0.2,0.5833318055499537,0.9875,0.005598540145985402,0.8701298701298702,0.33810888252148996,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
73,The Jungle Book ,0.4544334975369458,0.2354948805460751,0.17391304347826086,0.025695652173913043,0.0296875,0.47684679171611233,0.0627610605642755,0.05012866779346154,0.0,0.08508358336905272,0.0,0.2,0.5833318055499537,1.0,0.0948905109489051,0.805194805194805,0.18624641833810887,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
74,Iron Man 2 ,0.5566502463054187,0.29692832764505117,0.17391304347826086,0.17391304347826086,0.0328125,0.410328230468879,0.3091294410626001,0.07406087737730879,0.09302325581395349,0.15473639091298758,1.0,0.4,0.6666654444399629,0.925,0.1386861313868613,0.7012987012987012,0.05157593123209169,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Snow White and the Huntsman ,0.5110837438423645,0.3242320819112628,0.01191304347826087,0.4782608695652174,0.040625,0.20395800504933861,0.1352466826296559,0.11097559118663682,0.0,0.15195027861123017,1.0,0.4,0.5666650777719519,0.95,0.12408759124087591,0.5844155844155844,0.1518624641833811,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Maleficent ,0.49261083743842365,0.20477815699658702,0.007434782608695652,0.036782608695652176,0.0171875,0.317429312483388,0.14927426790598802,0.023626147731944633,0.046511627906976744,0.13566223746249464,1.0,0.2,0.5999985333279555,0.975,0.014598540145985401,0.7012987012987012,0.25501432664756446,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
77,Dawn of the Planet of the Apes ,0.6403940886699507,0.3174061433447099,0.008608695652173913,0.03843478260869565,0.015625,0.27421654362932224,0.18791034370927634,0.021870479496901313,0.0,0.13266180882983283,1.0,0.4,0.5666650777719519,0.975,0.014598540145985401,0.7792207792207791,0.12893982808022922,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,47 Ronin ,0.2672413793103448,0.310580204778157,0.002043478260869565,0.042695652173913044,0.028125,0.05035679548276665,0.06922476922512431,0.03192331704048848,0.046511627906976744,0.06922417488212602,1.0,0.4,0.5833318055499537,0.9625,0.0072992700729927005,0.6103896103896103,0.10028653295128939,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Captain America: The Winter Soldier ,0.708128078817734,0.3378839590443686,0.00408695652173913,0.08695652173913043,0.0296875,0.34154437619425226,0.29396617945224773,0.05510331490871439,0.023255813953488372,0.15880840120017145,1.0,0.4,0.5666650777719519,0.975,0.08029197080291971,0.805194805194805,0.15759312320916904,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Shrek Forever After ,0.2770935960591133,0.19112627986348124,0.0013478260869565217,0.009260869565217392,0.00625,0.31343809556138913,0.08204743682763405,0.007047036072663043,0.046511627906976744,0.036862408915559364,1.0,0.2,0.54999834999395,0.925,0.0016423357664233577,0.6233766233766234,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
81,Tomorrowland ,0.5443349753694581,0.3174061433447099,0.028826086956521738,0.026260869565217393,0.003125,0.12283567407402046,0.07591928235198037,0.007683522908958019,0.046511627906976744,0.1063009001285898,1.0,0.2,0.6333319888839593,0.9875,0.004656934306569343,0.6363636363636364,0.10601719197707736,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
82,Big Hero 6 ,0.47167487684729065,0.22184300341296928,0.0016521739130434783,0.02443478260869565,0.00118125,0.2925516148777029,0.16515598239257828,0.004511747597947406,0.0,0.09258465495070724,1.0,0.2,0.54999834999395,0.975,0.005248175182481752,0.8181818181818181,0.1174785100286533,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83,Wreck-It Ralph ,0.4630541871921182,0.21843003412969283,0.0028695652173913043,0.036217391304347826,0.0015234375,0.24906074008093756,0.16127432471939504,0.0067775189194950744,0.023255813953488372,0.07372481783111873,1.0,0.2,0.54999834999395,0.95,0.006795620437956205,0.805194805194805,0.11461318051575932,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
84,The Polar Express ,0.23029556650246305,0.2150170648464164,0.0,0.011608695652173913,0.0234375,0.0008740545744421684,0.07147600047817951,0.024765124175840907,0.0,0.09494213459065581,1.0,0.0,0.54999834999395,0.85,0.0052992700729927004,0.6493506493506492,0.02865329512893983,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
85,Independence Day: Resurgence ,0.35098522167487683,0.2832764505119454,0.03373913043478261,0.02326086956521739,0.001390625,0.1345353714004596,0.034392824466693735,0.004922875458712104,0.0,0.11123017573939134,1.0,0.4,0.54999834999395,1.0,0.005927007299270073,0.5064935064935064,0.19197707736389685,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,How to Train Your Dragon ,0.35344827586206895,0.20819112627986347,0.01108695652173913,0.033,0.028125,0.2858459219047702,0.28726752368113,0.031143696800816165,0.0,0.10522931847406772,1.0,0.2,0.54999834999395,0.925,0.006956204379562044,0.857142857142857,0.09455587392550144,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
87,Terminator 3: Rise of the Machines ,0.3435960591133005,0.24573378839590443,0.0036521739130434784,0.008304347826086956,0.0010125,0.1976968731719716,0.1806891229548653,0.0026936488358990755,0.0,0.358979854264895,1.0,0.6,0.6666654444399629,0.8375,0.002072992700729927,0.6233766233766234,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Guardians of the Galaxy ,0.8029556650246306,0.28668941979522183,0.024826086956521737,0.13043478260869565,0.021875,0.43803779057673276,0.40369062259208804,0.04939320573142692,0.06976744186046512,0.23489069867123874,1.0,0.4,0.5666650777719519,0.975,0.10218978102189781,0.844155844155844,0.27507163323782235,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Interstellar ,0.875615763546798,0.45051194539249145,0.9565217391304348,0.2608695652173913,0.0171875,0.24719193220867944,0.5493175881288386,0.04794664473984742,0.023255813953488372,0.5837976853836262,1.0,0.4,0.54999834999395,0.975,0.08029197080291971,0.909090909090909,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,Inception ,0.7894088669950738,0.378839590443686,0.9565217391304348,1.0,0.0453125,0.3847023919669898,0.8688770238296734,0.1235134682441795,0.0,0.6005143591941706,1.0,0.4,0.5333316222159481,0.925,0.19708029197080293,0.935064935064935,0.501432664756447,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
91,The Fast and the Furious ,0.229064039408867,0.2354948805460751,0.015521739130434782,0.17391304347826086,0.0359375,0.190020551655861,0.16109027295291234,0.06901923164770911,0.046511627906976744,0.21153021860265753,1.0,0.4,0.12666346443270293,0.8125,0.10218978102189781,0.6623376623376622,0.04011461318051576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
92,The Curious Case of Benjamin Button ,0.4445812807881773,0.4402730375426621,0.9130434782608695,0.03995652173913043,0.0171875,0.167638706990784,0.27183084754950754,0.020302102842873024,0.046511627906976744,0.17595370767252463,1.0,0.4,0.4999981666599444,0.9,0.0072992700729927005,0.805194805194805,0.0659025787965616,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,X-Men: First Class ,0.6145320197044335,0.3242320819112628,0.03934782608695652,0.043478260869565216,0.053125,0.19250976690303623,0.30686045561985204,0.07763159898283922,0.06976744186046512,0.1493784826403772,1.0,0.4,0.5333316222159481,0.9375,0.0948905109489051,0.805194805194805,0.15472779369627507,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,The Hunger Games: Mockingjay - Part 2 ,0.47783251231527096,0.3412969283276451,0.02208695652173913,0.6086956521739131,0.053125,0.37036614048201627,0.0983079073610054,0.12392459610494419,0.023255813953488372,0.0818688384054865,1.0,0.4,0.5333316222159481,0.9875,0.16058394160583941,0.6493506493506492,0.10888252148997135,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,The Sorcerer's Apprentice ,0.2881773399014778,0.24573378839590443,0.00982608695652174,0.01608695652173913,0.01875,0.08302785260319027,0.0734804484945039,0.020385851110806572,0.0,0.050792970424346336,1.0,0.2,0.4999981666599444,0.925,0.0030510948905109487,0.5844155844155844,0.03151862464183381,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
96,Poseidon ,0.2832512315270936,0.20819112627986347,0.010826086956521739,0.030521739130434784,0.1359375,0.07975593653578232,0.04873998515749742,0.14078236109207742,0.0,0.13459065580797258,1.0,0.4,0.5333316222159481,0.875,0.014598540145985401,0.5194805194805193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
97,Alice Through the Looking Glass ,0.2672413793103448,0.2593856655290102,0.0014347826086956522,0.4782608695652174,0.0625,0.10104589246539009,0.012623228871626556,0.12304295524797101,0.023255813953488372,0.02786112301757394,1.0,0.2,0.5666650777719519,1.0,0.18248175182481752,0.6233766233766234,0.08595988538681948,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
98,Shrek the Third ,0.27832512315270935,0.19112627986348124,0.002173913043478261,0.03008695652173913,0.0046875,0.4217012396697214,0.12543275837376358,0.007164283647770012,0.046511627906976744,0.06965280754393485,1.0,0.2,0.5333316222159481,0.8875,0.005802919708029197,0.5844155844155844,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
99,Warcraft ,0.3374384236453202,0.2935153583617747,0.0,0.02817391304347826,0.0046875,0.06177248421083658,0.06603789217525516,0.008382440272258006,0.0,0.16716673810544364,1.0,0.4,0.5333316222159481,1.0,0.005226277372262774,0.7402597402597401,0.25501432664756446,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Terminator Genisys ,0.5825123152709359,0.3037542662116041,0.01,0.08695652173913043,0.0375,0.11798911908477505,0.1115170244924965,0.059191753079652215,0.046511627906976744,0.18559794256322332,1.0,0.4,0.5166648944379463,0.9875,0.072992700729927,0.6493506493506492,0.2349570200573066,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,The Chronicles of Narnia: The Voyage of the Dawn Treader ,0.27955665024630544,0.2593856655290102,0.006521739130434782,0.0025652173913043477,0.0008296875,0.13725472052822826,0.0629823961291132,0.0011633395763860337,0.09302325581395349,0.048435490784397774,1.0,0.2,0.5166648944379463,0.925,0.0005985401459854014,0.6103896103896103,0.03151862464183381,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
102,Pearl Harbor ,0.23399014778325122,0.5017064846416383,0.0,0.030043478260869564,0.0046875,0.26106220788429013,0.15037147682900703,0.008224079911074567,0.0,0.428204029147021,1.0,0.4,0.4666647111039407,0.8125,0.007014598540145986,0.5844155844155844,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Transformers ,0.48645320197044334,0.3651877133105802,0.0,0.025260869565217392,0.001034375,0.41914142660946946,0.30367712940792146,0.003552449256163111,0.0,0.381697385340763,1.0,0.4,0.4999981666599444,0.8875,0.004372262773722628,0.7142857142857142,0.022922636103151862,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Harry Potter and the Order of the Phoenix ,0.4039408866995074,0.3447098976109215,0.012260869565217391,0.029869565217391304,0.0328125,0.3839555396879735,0.21015930242605085,0.05090828803313386,0.06976744186046512,0.2372481783111873,0.0,0.4,0.4999981666599444,0.8875,0.08029197080291971,0.7662337662337662,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
105,Harry Potter and the Goblet of Fire ,0.3620689655172414,0.40955631399317405,0.007782608695652174,0.43478260869565216,0.0328125,0.38131720250402407,0.22822892488912508,0.0813317497297215,0.023255813953488372,0.4061294470638663,0.0,0.4,0.4999981666599444,0.8625,0.08029197080291971,0.7792207792207791,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
106,Hancock ,0.39039408866995073,0.22184300341296928,0.023130434782608695,0.042565217391304346,0.015625,0.29972916396210464,0.2033600395800069,0.032865865728686064,0.0,0.1262323189027004,1.0,0.4,0.4999981666599444,0.9,0.06569343065693431,0.6233766233766234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,I Am Legend ,0.39655172413793105,0.22866894197952217,0.02208695652173913,0.02426086956521739,0.015625,0.33712528445435475,0.31415920300258854,0.019910770027256254,0.0,0.30261465923703385,1.0,0.4,0.4999981666599444,0.8875,0.0072992700729927005,0.7272727272727271,0.03151862464183381,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Charlie and the Chocolate Factory ,0.33866995073891626,0.26621160409556316,0.5652173913043478,0.025565217391304348,0.0625,0.27147183635617855,0.18953307664720412,0.08807881473360438,0.06976744186046512,0.2914702100300043,1.0,0.2,0.4999981666599444,0.8625,0.11678832116788321,0.6623376623376622,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
109,Ratatouille ,0.39039408866995073,0.2525597269624573,0.028826086956521738,0.041478260869565214,0.0015625,0.2714443046554857,0.2804363032936389,0.007254122698826001,0.0,0.13394770681525933,1.0,0.0,0.4999981666599444,0.8875,0.0072992700729927005,0.8311688311688311,0.02865329512893983,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
110,Batman Begins ,0.5874384236453202,0.310580204778157,0.9565217391304348,0.4782608695652174,0.0359375,0.27000878642314613,0.5805170256761092,0.0906887153015699,0.0,0.5752250321474497,1.0,0.4,0.4999981666599444,0.8625,0.10218978102189781,0.8701298701298702,0.04297994269340974,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,Madagascar: Escape 2 Africa ,0.2044334975369458,0.17747440273037543,0.0015217391304347826,0.018956521739130434,0.0015625,0.23666146957712098,0.08640194775297057,0.0050020556393038235,0.0,0.02528932704672096,1.0,0.2,0.4999981666599444,0.9,0.006211678832116789,0.6623376623376622,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
112,Night at the Museum: Battle of the Smithsonian ,0.22660098522167488,0.23208191126279865,0.008217391304347826,0.043478260869565216,0.0765625,0.2330595912445268,0.07708277358318608,0.08228495728838335,0.046511627906976744,0.044577796828118306,1.0,0.2,0.4999981666599444,0.9125,0.021897810218978103,0.5584415584415584,0.0057306590257879654,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
113,X-Men Origins: Wolverine ,0.42980295566502463,0.27986348122866894,0.006565217391304348,0.08695652173913043,0.03125,0.23653004114328516,0.21417589194089987,0.060990056796552616,0.0,0.13716245177882555,1.0,0.4,0.4999981666599444,0.9125,0.11678832116788321,0.6623376623376622,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
114,Frozen ,0.4987684729064039,0.22184300341296928,0.003,0.021304347826086957,0.0015625,0.5269338414889144,0.24952685084468518,0.003931600505534999,0.0,0.19352764680668666,1.0,0.2,0.4999981666599444,0.9625,0.0038175182481751824,0.7792207792207791,0.166189111747851,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
115,The Matrix Reloaded ,0.3374384236453202,0.3447098976109215,0.0,0.0013043478260869566,0.000365625,0.3701378987648241,0.24962153985638044,0.0008131195468457356,0.0,0.5975139305615088,1.0,0.6,0.4999981666599444,0.8375,0.0014452554744525548,0.7272727272727271,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Thor: The Dark World ,0.5972906403940886,0.25597269624573377,0.01,0.5217391304347826,0.040625,0.27134506140828946,0.24503622446503667,0.09106177576781935,0.06976744186046512,0.11380197171024432,1.0,0.4,0.5666650777719519,0.9625,0.145985401459854,0.7142857142857142,0.18051575931232092,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Angels & Demons ,0.3657635467980296,0.3720136518771331,0.08695652173913043,0.012782608695652174,0.0234375,0.17537704255160172,0.12298741464673305,0.025806648089778145,0.046511627906976744,0.09301328761251608,1.0,0.4,0.4999981666599444,0.9125,0.005437956204379562,0.6623376623376622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
118,Thor ,0.6342364532019704,0.26621160409556316,0.0,0.5217391304347826,0.040625,0.23801868985122868,0.31738099662552033,0.0914515858876555,0.023255813953488372,0.1579511358765538,1.0,0.4,0.4999981666599444,0.9375,0.145985401459854,0.7012987012987012,0.18051575931232092,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
